x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.55000000,0.00000000,0.30000000,-0.00085388,0.00128109,-0.00028240,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.17377851,-1.00216611,-0.79841155,-1.00216611,13.15934970,14.22812794,-0.79841155,14.22812794,19.61939448
0.54999146,0.00001281,0.29999718,-0.00167808,0.00255047,-0.00055490,300.08069197,0.25974909,-0.20972656,0.25974909,299.89889938,0.38007266,-0.20972656,0.38007266,299.94222090,0.19681893,-1.07335361,-0.86990785,-1.07335361,12.97353411,14.17960470,-0.86990785,14.17960470,19.65223871
0.54996644,0.00005101,0.29998890,-0.00328243,0.00507270,-0.00108540,300.16194130,0.52104290,-0.41797010,0.52104290,299.79407102,0.75796005,-0.41797010,0.75796005,299.89268369,0.22231224,-1.14276916,-0.94281487,-1.14276916,12.78878606,14.12965368,-0.94281487,14.12965368,19.68608403
0.54992581,0.00011426,0.29997547,-0.00479944,0.00756310,-0.00158728,300.24375688,0.78389324,-0.62469776,0.78389324,299.68539888,1.13359416,-0.62469776,1.13359416,299.85142413,0.25036691,-1.21021429,-1.01712885,-1.21021429,12.60541042,14.07823698,-1.01712885,14.07823698,19.72094652
0.54987045,0.00020227,0.29995716,-0.00623075,0.01002403,-0.00206135,300.32614772,1.04831103,-0.82987683,1.04831103,299.57276492,1.50690611,-0.82987683,1.50690611,299.81846932,0.28109123,-1.27548474,-1.09284399,-1.27548474,12.42372378,14.02531576,-1.09284399,14.02531576,19.75684119
0.54980120,0.00031475,0.29993424,-0.00757833,0.01245756,-0.00250841,300.40912300,1.31430633,-1.03347478,1.31430633,299.45604927,1.87782616,-1.03347478,1.87782616,299.79383736,0.31459283,-1.33837081,-1.16995234,-1.33837081,12.24405401,13.97085021,-1.16995234,13.97085021,19.79378182
0.54971888,0.00045142,0.29990699,-0.00884448,0.01486548,-0.00292920,300.49269208,1.58188824,-1.23545933,1.58188824,299.33513033,2.24628384,-1.23545933,2.24628384,299.77753694,0.35097814,-1.39865779,-1.24844372,-1.39865779,12.06673984,13.91479948,-1.24844372,13.91479948,19.83178083
0.54962431,0.00061205,0.29987566,-0.01003186,0.01724918,-0.00332447,300.57686452,1.85106492,-1.43579849,1.85106492,299.20988494,2.61220796,-1.43579849,2.61220796,299.76956696,0.39035190,-1.45612646,-1.32830564,-1.45612646,11.89213029,13.85712169,-1.32830564,13.85712169,19.87084913
0.54951825,0.00079641,0.29984050,-0.01114351,0.01960970,-0.00369489,300.66165012,2.12184350,-1.63446062,2.12184350,299.08018848,2.97552668,-1.63446062,2.97552668,299.76991620,0.43281656,-1.51055359,-1.40952321,-1.51055359,11.72058406,13.79777389,-1.40952321,13.79777389,19.91099595
0.54940144,0.00100425,0.29980176,-0.01218284,0.02194767,-0.00404115,300.74705890,2.39423008,-1.83141448,2.39423008,298.94591512,3.33616761,-1.83141448,3.33616761,299.77856297,0.47847164,-1.56171253,-1.49207908,-1.56171253,11.55246884,13.73671198,-1.49207908,13.73671198,19.95222872
0.54927459,0.00123536,0.29975968,-0.01315367,0.02426330,-0.00436388,300.83310113,2.66822968,-2.02662924,2.66822968,298.80693795,3.69405785,-2.02662924,3.69405785,299.79547478,0.52741312,-1.60937387,-1.57595333,-1.60937387,11.38816053,13.67389073,-1.57595333,13.67389073,19.99455284
0.54913836,0.00148951,0.29971448,-0.01406024,0.02655635,-0.00466370,300.91978741,2.94384619,-2.22007459,2.94384619,298.66312920,4.04912412,-2.22007459,4.04912412,299.82060807,0.57973274,-1.65330609,-1.66112341,-1.65330609,11.22804234,13.60926369,-1.66112341,13.60926369,20.03797158
0.54899338,0.00176649,0.29966640,-0.01490720,0.02882611,-0.00494121,301.00712862,3.22108238,-2.41172079,3.22108238,298.51436049,4.40129279,-2.41172079,4.40129279,299.85390791,0.63551728,-1.69327638,-1.74756410,-1.69327638,11.07250388,13.54278320,-1.74756410,13.54278320,20.08248586
0.54884022,0.00206604,0.29961566,-0.01569959,0.03107142,-0.00519696,301.09513599,3.49993984,-2.60153867,3.49993984,298.36050303,4.75049004,-2.60153867,4.75049004,299.89530778,0.69484782,-1.72905138,-1.83524737,-1.72905138,10.92194012,13.47440030,-1.83524737,13.47440030,20.12809411
0.54867939,0.00238791,0.29956246,-0.01644288,0.03329066,-0.00543151,301.18382113,3.78041896,-2.78949975,3.78041896,298.20142790,5.09664190,-2.78949975,5.09664190,299.94472932,0.75779898,-1.76039808,-1.92414240,-1.76039808,10.77675023,13.40406470,-1.92414240,13.40406470,20.17479206
0.54851136,0.00273185,0.29950703,-0.01714292,0.03548174,-0.00564539,301.27319604,4.06251890,-2.97557625,4.06251890,298.03700630,5.43967439,-2.97557625,5.43967439,300.00208220,0.82443811,-1.78708471,-2.01421548,-1.78708471,10.63733645,13.33172478,-2.01421548,13.33172478,20.22257258
0.54833653,0.00309755,0.29944955,-0.01780590,0.03764213,-0.00583911,301.36327315,4.34623758,-3.15974115,4.34623758,297.86710987,5.77951363,-3.15974115,5.77951363,300.06726393,0.89482449,-1.80888170,-2.10542994,-1.80888170,10.50410277,13.25732747,-2.10542994,13.25732747,20.27142548
0.54815524,0.00348469,0.29939025,-0.01843839,0.03976891,-0.00601315,301.45406533,4.63157167,-3.34196828,4.63157167,297.69161098,6.11608594,-3.34196828,6.11608594,300.14015976,0.96900849,-1.82556271,-2.19774616,-1.82556271,10.37745361,13.18081827,-2.19774616,13.18081827,20.32133738
0.54796777,0.00389293,0.29932929,-0.01904723,0.04185876,-0.00616801,301.54558599,4.91851652,-3.52223233,4.91851652,297.51038304,6.44931797,-3.52223233,6.44931797,300.22064262,1.04703071,-1.83690564,-2.29112148,-1.83690564,10.25779239,13.10214117,-2.29112148,13.10214117,20.37229146
0.54777430,0.00432187,0.29926688,-0.01963952,0.04390801,-0.00630416,301.63784900,5.20706622,-3.70050892,5.20706622,297.32330084,6.77913683,-3.70050892,6.77913683,300.30857310,1.12892117,-1.84269375,-2.38551017,-1.84269375,10.14552004,13.02123864,-2.38551017,13.02123864,20.42426735
0.54757498,0.00477109,0.29920321,-0.02022257,0.04591271,-0.00642208,301.73086884,5.49721351,-3.87677468,5.49721351,297.13024095,7.10547022,-3.87677468,7.10547022,300.40379942,1.21469842,-1.84271675,-2.48086344,-1.84271675,10.04103351,12.93805153,-2.48086344,12.93805153,20.47724093
0.54736985,0.00524012,0.29913844,-0.02080380,0.04786870,-0.00652223,301.82466055,5.78894985,-4.05100724,5.78894985,296.93108201,7.42824655,-4.05100724,7.42824655,300.50615755,1.30436869,-1.83677199,-2.57712935,-1.83677199,9.94472412,12.85251909,-2.57712935,12.85251909,20.53118417
0.54715890,0.00572846,0.29907276,-0.02139076,0.04977162,-0.00660508,301.91923978,6.08226534,-4.22318535,6.08226534,296.72570517,7.74739510,-4.22318535,7.74739510,300.61547130,1.39792507,-1.82466560,-2.67425288,-1.82466560,9.85697598,12.76457889,-2.67425288,12.76457889,20.58606498
0.54694203,0.00623555,0.29900634,-0.02199096,0.05161701,-0.00667110,302.01462285,6.37714875,-4.39328888,6.37714875,296.51399448,8.06284618,-4.39328888,8.06284618,300.73155245,1.49534670,-1.80621368,-2.77217584,-1.80621368,9.77816430,12.67416678,-2.77217584,12.67416678,20.64184706
0.54671908,0.00676080,0.29893934,-0.02261186,0.05340039,-0.00672078,302.11082675,6.67358752,-4.56129889,6.67358752,296.29583725,8.37453124,-4.56129889,8.37453124,300.85420098,1.59659791,-1.78124353,-2.87083691,-1.78124353,9.70865371,12.58121689,-2.87083691,12.58121689,20.69848974
0.54648980,0.00730356,0.29887193,-0.02326077,0.05511734,-0.00675460,302.20786918,6.97156777,-4.72719767,6.97156777,296.07112453,8.68238303,-4.72719767,8.68238303,300.98320536,1.70162750,-1.74959483,-2.97017163,-1.74959483,9.64879655,12.48566154,-2.97017163,12.48566154,20.75594791
0.54625386,0.00786315,0.29880425,-0.02394475,0.05676354,-0.00677306,302.30576858,7.27107424,-4.89096879,7.27107424,295.83975150,8.98633578,-4.89096879,8.98633578,301.11834278,1.81036798,-1.71112084,-3.07011244,-1.71112084,9.59893115,12.38743125,-3.07011244,12.38743125,20.81417185
0.54601090,0.00843883,0.29873646,-0.02467055,0.05833487,-0.00677667,302.40454414,7.57209038,-5.05259713,7.57209038,295.60161792,9.28632533,-5.05259713,9.28632533,301.25937960,1.92273490,-1.66568961,-3.17058862,-1.66568961,9.55938014,12.28645467,-3.17058862,12.28645467,20.87310716
0.54576045,0.00902985,0.29866872,-0.02544453,0.05982748,-0.00676596,302.50421585,7.87459827,-5.21206893,7.87459827,295.35662854,9.58228931,-5.21206893,9.58228931,301.40607170,2.03862620,-1.61318514,-3.27152642,-1.61318514,9.53044876,12.18265863,-3.27152642,12.18265863,20.93269469
0.54550201,0.00963538,0.29860115,-0.02627257,0.06123786,-0.00674147,302.60480450,8.17857872,-5.36937182,8.17857872,295.10469360,9.87416729,-5.36937182,9.87416729,301.55816497,2.15792160,-1.55350849,-3.37284899,-1.55350849,9.51242320,12.07596802,-3.37284899,12.07596802,20.99287046
0.54523500,0.01025460,0.29853389,-0.02715998,0.06256289,-0.00670374,302.70633170,8.48401118,-5.52449488,8.48401118,294.84572924,10.16190094,-5.52449488,10.16190094,301.71539582,2.28048216,-1.48657896,-3.47447648,-1.48657896,9.50556899,11.96630585,-3.47447648,11.96630585,21.05356563
0.54495881,0.01088664,0.29846707,-0.02811148,0.06379991,-0.00665335,302.80881992,8.79087382,-5.67742862,8.79087382,294.57965796,10.44543418,-5.67742862,10.44543418,301.87749175,2.40614978,-1.41233505,-3.57632605,-1.41233505,9.51012942,11.85359322,-3.57632605,11.85359322,21.11470647
0.54467277,0.01153060,0.29840082,-0.02913108,0.06494676,-0.00659087,302.91229245,9.09914351,-5.82816507,9.09914351,294.30640907,10.72471338,-5.82816507,10.72471338,302.04417195,2.53474684,-1.33073558,-3.67831190,-1.33073558,9.52632407,11.73774929,-3.67831190,11.73774929,21.17621437
0.54437619,0.01218558,0.29833525,-0.03022207,0.06600179,-0.00651689,303.01677347,9.40879583,-5.97669774,9.40879583,294.02591915,10.99968748,-5.97669774,10.99968748,302.21514795,2.66607601,-1.24176055,-3.78034536,-1.24176055,9.55434739,11.61869135,-3.78034536,11.61869135,21.23800588
0.54406833,0.01285064,0.29827048,-0.03138696,0.06696395,-0.00643200,303.12228800,9.71980512,-6.12302171,9.71980512,293.73813248,11.27030816,-6.12302171,11.27030816,302.39012434,2.79991997,-1.14541204,-3.88233491,-1.14541204,9.59436733,11.49633474,-3.88233491,11.49633474,21.29999274
0.54374845,0.01352485,0.29820661,-0.03262744,0.06783274,-0.00633680,303.22886194,10.03214442,-6.26713359,10.03214442,293.44300146,11.53653002,-6.26713359,11.53653002,302.56879951,2.93604146,-1.04171505,-3.98418626,-1.04171505,9.64652420,11.37059294,-3.98418626,11.37059294,21.36208197
0.54341578,0.01420729,0.29814375,-0.03394440,0.06860826,-0.00623190,303.33652202,10.34578555,-6.40903159,10.34578555,293.14048708,11.79831069,-6.40903159,11.79831069,302.75086640,3.07418320,-0.93071817,-4.08580237,-0.93071817,9.71092946,11.24137760,-4.08580237,11.24137760,21.42417600
0.54306956,0.01489702,0.29808198,-0.03533789,0.06929120,-0.00611789,303.44529584,10.66069909,-6.54871549,10.66069909,292.83055929,12.05561101,-6.54871549,12.05561101,302.93601334,3.21406813,-0.81249423,-4.18708355,-0.81249423,9.78766481,11.10859851,-4.18708355,11.10859851,21.48617276
0.54270903,0.01559312,0.29802139,-0.03680712,0.06988280,-0.00599537,303.55521182,10.97685440,-6.68618665,10.97685440,292.51319744,12.30839516,-6.68618665,12.30839516,303.12392488,3.35539964,-0.68714083,-4.28792750,-0.68714083,9.87678130,10.97216374,-4.28792750,10.97216374,21.54796588
0.54233342,0.01629468,0.29796207,-0.03835054,0.07038489,-0.00586492,303.66629919,11.29421962,-6.82144806,11.29421962,292.18839063,12.55663082,-6.82144806,12.55663082,303.31428268,3.49786197,-0.55478076,-4.38822937,-0.55478076,9.97829858,10.83197963,-4.38822937,10.83197963,21.60944489
0.54194201,0.01700081,0.29790409,-0.03996579,0.07079979,-0.00572714,303.77858796,11.61276171,-6.95450428,11.61276171,291.85613813,12.80028927,-6.95450428,12.80028927,303.50676638,3.64112075,-0.41556234,-4.48788184,-0.41556234,10.09220440,10.68795089,-4.48788184,10.68795089,21.67049543
0.54153410,0.01771067,0.29784753,-0.04164982,0.07113035,-0.00558256,303.89210887,11.93244642,-7.08536148,11.93244642,291.51644968,13.03934555,-7.08536148,13.03934555,303.70105451,3.78482358,-0.26965962,-4.58677516,-0.26965962,10.21845416,10.53998068,-4.58677516,10.53998068,21.73099949
0.54110902,0.01842342,0.29779244,-0.04339891,0.07137985,-0.00543176,304.00689341,12.25323834,-7.21402744,12.25323834,291.16934583,13.27377853,-7.21402744,13.27377853,303.89682544,3.92860087,-0.11727245,-4.68479724,-0.11727245,10.35697065,10.38797071,-4.68479724,10.38797071,21.79083574
0.54066613,0.01913827,0.29773889,-0.04520874,0.07155198,-0.00527525,304.12297369,12.57510088,-7.34051150,12.57510088,290.81485827,13.50357110,-7.34051150,13.50357110,304.09375829,4.07206672,0.04137348,-4.78183366,0.04137348,10.50764400,10.23182133,-4.78183366,10.23182133,21.84987983
0.54020484,0.01985446,0.29768693,-0.04707448,0.07165082,-0.00511355,304.24038248,12.89799631,-7.46482459,12.89799631,290.45303009,13.72871018,-7.46482459,13.72871018,304.29153389,4.21481993,0.20602684,-4.87776776,0.20602684,10.67033169,10.07143168,-4.87776776,10.07143168,21.90800470
0.53972464,0.02057129,0.29763662,-0.04899085,0.07168075,-0.00494716,304.35915306,13.22188570,-7.58697919,13.22188570,290.08391603,13.94918687,-7.58697919,13.94918687,304.48983570,4.35644521,0.37641087,-4.97248071,0.37641087,10.84485889,9.90669981,-4.97248071,9.90669981,21.96508103
0.53922503,0.02128808,0.29758799,-0.05095225,0.07164641,-0.00477655,304.47931924,13.54672903,-7.70698932,13.54672903,289.70758271,14.16499652,-7.70698932,14.16499652,304.68835074,4.49651440,0.55222377,-5.06585149,0.55222377,11.03101880,9.73752282,-5.06585149,9.73752282,22.02097757
0.53870559,0.02200421,0.29754109,-0.05295280,0.07155268,-0.00460219,304.60091524,13.87248510,-7.82487051,13.87248510,289.32410883,14.37613879,-7.82487051,14.37613879,304.88677055,4.63458794,0.73313921,-5.15775701,0.73313921,11.22857327,9.56379705,-5.15775701,9.56379705,22.07556162
0.53816597,0.02271913,0.29749595,-0.05498648,0.07140459,-0.00442452,304.72397566,14.19911158,-7.94063981,14.19911158,288.93358532,14.58261774,-7.94063981,14.58261774,305.08479202,4.77021638,0.91880687,-5.24807208,0.91880687,11.43725356,9.38541827,-5.24807208,9.38541827,22.12869945
0.53760586,0.02343231,0.29745260,-0.05704720,0.07120731,-0.00424400,304.84853535,14.52656502,-8.05431570,14.52656502,288.53611547,14.78444182,-8.05431570,14.78444182,305.28211837,4.90294200,1.10885323,-5.33666951,1.10885323,11.65676118,9.20228182,-5.33666951,9.20228182,22.18025683
0.53702503,0.02414328,0.29741107,-0.05912888,0.07096608,-0.00406103,304.97462935,14.85480085,-8.16591812,14.85480085,288.13181505,14.98162397,-8.16591812,14.98162397,305.47845993,5.03230061,1.30288234,-5.42342006,1.30288234,11.88676906,9.01428291,-5.42342006,9.01428291,22.23009948
0.53642328,0.02485163,0.29737138,-0.06122557,0.07068616,-0.00387606,305.10229282,15.18377334,-8.27546839,15.18377334,287.72081233,15.17418160,-8.27546839,15.17418160,305.67353501,5.15782335,1.50047675,-5.50819255,1.50047675,12.12692264,8.82131676,-5.50819255,8.82131676,22.27809364
0.53580051,0.02555700,0.29733355,-0.06333152,0.07037281,-0.00368951,305.23156091,15.51343567,-8.38298922,15.51343567,287.30324817,15.36213663,-8.38298922,15.36213663,305.86707067,5.27903870,1.70119854,-5.59085379,1.70119854,12.37684131,8.62327891,-5.59085379,8.62327891,22.32410658
0.53515665,0.02625908,0.29729759,-0.06544124,0.07003125,-0.00350182,305.36246870,15.84373990,-8.48850464,15.84373990,286.87927593,15.54551546,-8.48850464,15.54551546,306.05880351,5.39547447,1.90459042,-5.67126864,1.90459042,12.63611986,8.42006548,-5.67126864,8.42006548,22.36800718
0.53449169,0.02695762,0.29726351,-0.06754957,0.06966659,-0.00331342,305.49505106,16.17463698,-8.59203996,16.17463698,286.44906150,15.72434897,-8.59203996,15.72434897,306.24848036,5.50665996,2.11017689,-5.74930000,2.11017689,12.90433004,8.21157340,-5.74930000,8.21157340,22.40966652
0.53380566,0.02765241,0.29723132,-0.06965174,0.06928384,-0.00312476,305.62934255,16.50607674,-8.69362176,16.50607674,286.01278317,15.89867252,-8.69362176,15.89867252,306.43585895,5.61212811,2.31746555,-5.82480881,2.31746555,13.18102233,7.99770076,-5.82480881,7.99770076,22.44895840
0.53309866,0.02834330,0.29720101,-0.07174343,0.06888784,-0.00293634,305.76537736,16.83800792,-8.79327779,16.83800792,285.57063153,16.06852584,-8.79327779,16.06852584,306.62070854,5.71141776,2.52594841,-5.89765403,2.52594841,13.46572771,7.77834709,-5.89765403,7.77834709,22.48576004
0.53237079,0.02903017,0.29717259,-0.07382079,0.06848329,-0.00274862,305.90318911,17.17037817,-8.89103698,17.17037817,285.12280934,16.23395304,-8.89103698,16.23395304,306.80281047,5.80407599,2.73510325,-5.96769265,2.73510325,13.75795956,7.55341372,-5.96769265,7.55341372,22.51995259
0.53162224,0.02971297,0.29714604,-0.07588045,0.06807466,-0.00256214,306.04281082,17.50313404,-8.98692939,17.50313404,284.66953130,16.39500251,-8.98692939,16.39500251,306.98195867,5.88966037,2.94439512,-6.03477965,2.94439512,14.05721564,7.32280409,-6.03477965,7.32280409,22.55142179
0.53085318,0.03039166,0.29712135,-0.07791956,0.06766620,-0.00237744,306.18427473,17.83622104,-9.08098611,17.83622104,284.21102385,16.55172684,-9.08098611,16.55172684,307.15796013,5.96774141,3.15327778,-6.09876799,3.15327778,14.36298006,7.08642414,-6.09876799,7.08642414,22.58005856
0.53006385,0.03106629,0.29709849,-0.07993577,0.06726195,-0.00219508,306.32761224,18.16958358,-9.17323927,18.16958358,283.74752491,16.70418274,-9.17323927,16.70418274,307.33063530,6.03790491,3.36119520,-6.15950860,3.36119520,14.67472542,6.84418268,-6.15950860,6.84418268,22.60575961
0.52925447,0.03173690,0.29707745,-0.08192725,0.06686566,-0.00201567,306.47285372,18.50316506,-9.26372195,18.50316506,283.27928357,16.85243092,-9.26372195,16.85243092,307.49981837,6.09975432,3.56758317,-6.21685033,3.56758317,14.99191488,6.59599178,-6.21685033,6.59599178,22.62842803
0.52842530,0.03240360,0.29705818,-0.08389262,0.06648086,-0.00183981,306.62002845,18.83690783,-9.35246817,18.83690783,282.80655980,16.99653597,-9.35246817,16.99653597,307.66535762,6.15291318,3.77187078,-6.27063994,3.77187078,15.31400427,6.34176717,-6.27063994,6.34176717,22.64797392
0.52757662,0.03306652,0.29704065,-0.08583098,0.06611080,-0.00166816,306.76916448,19.17075327,-9.43951278,19.17075327,282.32962407,17.13656624,-9.43951278,17.13656624,307.82711556,6.19702744,3.97348206,-6.32072211,3.97348206,15.64044425,6.08142869,-6.32072211,6.08142869,22.66431494
0.52670868,0.03372582,0.29702482,-0.08774186,0.06575846,-0.00150138,306.92028850,19.50464174,-9.52489147,19.50464174,281.84875693,17.27259367,-9.52489147,17.27259367,307.98496913,6.23176782,4.17183748,-6.36693934,4.17183748,15.97068239,5.81490069,-6.36693934,5.81490069,22.67737687
0.52582178,0.03438169,0.29701062,-0.08962516,0.06542657,-0.00134015,307.07342573,19.83851270,-9.60864067,19.83851270,281.36424866,17.40469369,-9.60864067,17.40469369,308.13880974,6.25683210,4.36635558,-6.40913202,4.36635558,16.30416534,5.54211251,-6.40913202,5.54211251,22.68709420
0.52491618,0.03503435,0.29699801,-0.09148112,0.06511758,-0.00118516,307.22859979,20.17230466,-9.69079754,20.17230466,280.87639876,17.53294498,-9.69079754,17.53294498,308.28854331,6.27194735,4.55645446,-6.44713838,4.55645446,16.64034083,5.26299891,-6.44713838,5.26299891,22.69341064
0.52399216,0.03568404,0.29698692,-0.09331029,0.06483371,-0.00103710,307.38583262,20.50595526,-9.77139986,20.50595526,280.38551549,17.65742937,-9.77139986,17.65742937,308.43409024,6.27687214,4.74155337,-6.48079447,4.74155337,16.97865974,4.97750059,-6.48079447,4.97750059,22.69627964
0.52304997,0.03633103,0.29697727,-0.09511347,0.06457693,-0.00089666,307.54514432,20.83940133,-9.85048604,20.83940133,279.89191541,17.77823158,-9.85048604,17.77823158,308.57538530,6.27139860,4.92107419,-6.50993421,4.92107419,17.31857808,4.68556460,-6.50993421,4.68556460,22.69566486
0.52208989,0.03697558,0.29696899,-0.09689164,0.06434899,-0.00076452,307.70655307,21.17257888,-9.92809500,21.17257888,279.39592277,17.89543909,-9.92809500,17.89543909,308.71237746,6.25535447,5.09444288,-6.53438941,5.09444288,17.65955889,4.38714489,-6.53438941,4.38714489,22.69154061
0.52111214,0.03761800,0.29696198,-0.09864595,0.06415143,-0.00064134,307.87007501,21.50542320,-10.00426619,21.50542320,278.89786904,18.00914190,-10.00426619,18.00914190,308.84502968,6.22860502,5.26109099,-6.55398976,5.26109099,18.00107409,4.08220280,-6.55398976,4.08220280,22.68389230
0.52011697,0.03825861,0.29695616,-0.10037767,0.06398559,-0.00052773,308.03572415,21.83786890,-10.07903947,21.83786890,278.39809229,18.11943235,-10.07903947,18.11943235,308.97331865,6.19105482,5.42045703,-6.56856294,5.42045703,18.34260624,3.77070751,-6.56856294,3.77070751,22.67271684
0.51910459,0.03889772,0.29695143,-0.10208809,0.06385265,-0.00042430,308.20351226,22.16984996,-10.15245508,22.16984996,277.89693662,18.22640486,-10.15245508,18.22640486,309.09723446,6.14264947,5.57198780,-6.57793465,5.57198780,18.68365022,3.45263661,-6.57793465,3.45263661,22.65802291
0.51807521,0.03953566,0.29694767,-0.10377857,0.06375362,-0.00033157,308.37344877,22.50129982,-10.22455360,22.50129982,277.39475153,18.33015574,-10.22455360,18.33015574,309.21678019,6.08337712,5.71513981,-6.58192873,5.71513981,19.02371480,3.12797659,-6.58192873,3.12797659,22.63983135
0.51702902,0.04017279,0.29694480,-0.10545044,0.06368938,-0.00025004,308.54554071,22.83215143,-10.29537588,22.83215143,276.89189131,18.43078295,-10.29537588,18.43078295,309.33197156,6.01326991,5.84938043,-6.58036727,5.84938043,19.36232411,2.79672332,-6.58036727,2.79672332,22.61817535
0.51596620,0.04080945,0.29694267,-0.10710497,0.06366070,-0.00018011,308.71979259,23.16233732,-10.36496297,23.16233732,276.38871439,18.52838587,-10.36496297,18.52838587,309.44283638,5.93240523,5.97418924,-6.57307074,5.97418924,19.69901904,2.45888260,-6.57307074,2.45888260,22.59310071
0.51488692,0.04144600,0.29694119,-0.10874338,0.06366823,-0.00012211,308.89620636,23.49178970,-10.43335609,23.49178970,275.88558266,18.62306505,-10.43335609,18.62306505,309.54941412,5.84090680,6.08905911,-6.55985819,6.08905911,20.03335847,2.11447065,-6.55985819,2.11447065,22.56466595
0.51379133,0.04208281,0.29694023,-0.11036677,0.06371256,-0.00007632,309.07478130,23.82044055,-10.50059658,23.82044055,275.38286083,18.71492199,-10.50059658,18.71492199,309.65175529,5.73894560,6.19349741,-6.54054746,6.19349741,20.36492045,1.76351458,-6.54054746,1.76351458,22.53294248
0.51267958,0.04272025,0.29693967,-0.11197612,0.06379418,-0.00004288,309.25551402,24.14822166,-10.56672580,24.14822166,274.88091575,18.80405889,-10.56672580,18.80405889,309.74992092,5.62674062,6.28702704,-6.51495539,6.28702704,20.69330321,1.40605292,-6.51495539,1.40605292,22.49801456
0.51155181,0.04335870,0.29693937,-0.11357229,0.06391355,-0.00002188,309.43839833,24.47506479,-10.63178512,24.47506479,274.38011569,18.89057837,-10.63178512,18.89057837,309.84398191,5.50455944,6.36918750,-6.48289813,6.36918750,21.01812607,1.04213610,-6.48289813,1.04213610,22.45997937
0.51040814,0.04399853,0.29693923,-0.11515596,0.06407106,-0.00001327,309.62342528,24.80090171,-10.69581584,24.80090171,273.88082966,18.97458329,-10.69581584,18.97458329,309.93401838,5.37271852,6.43953584,-6.44419142,6.43953584,21.33903027,0.67182688,-6.44419142,0.67182688,22.41894688
0.50924869,0.04464012,0.29693911,-0.11672765,0.06426707,-0.00001693,309.81058305,25.12566435,-10.75885914,25.12566435,273.38342674,19.05617645,-10.75885914,19.05617645,310.02011905,5.23158339,6.49764766,-6.39865099,6.49764766,21.65567961,0.29520084,-6.39865099,0.29520084,22.37503973
0.50807358,0.04528387,0.29693889,-0.11828770,0.06450188,-0.00003260,309.99985695,25.44928484,-10.82095601,25.44928484,272.88827529,19.13546036,-10.82095601,19.13546036,310.10238052,5.08156858,6.54311797,-6.34609295,6.54311797,21.96776104,-0.08765322,-6.34609295,-0.08765322,22.32839301
0.50688293,0.04593016,0.29693846,-0.11983627,0.06477578,-0.00005994,310.19122944,25.77169569,-10.88214721,25.77169569,272.39574235,19.21253701,-10.88214721,19.21253701,310.18090658,4.92313728,6.57556205,-6.28633421,6.57556205,22.27498506,-0.47663284,-6.28633421,-0.47663284,22.27915402
0.50567686,0.04657938,0.29693769,-0.12137331,0.06508902,-0.00009849,310.38468005,26.09282984,-10.94247320,26.09282984,271.90619284,19.28750762,-10.94247320,19.28750762,310.25580748,4.75680085,6.59461630,-6.21919302,6.59461630,22.57708610,-0.87162155,-6.21919302,-0.87162155,22.22748184
0.50445547,0.04723194,0.29693649,-0.12289857,0.06544178,-0.00014767,310.58018546,26.41262079,-11.00197406,26.41262079,271.41998890,19.36047240,-11.00197406,19.36047240,310.32719922,4.58311803,6.59993896,-6.14448947,6.59993896,22.87382266,-1.27248846,-6.14448947,-1.27248846,22.17354700
0.50321889,0.04788822,0.29693474,-0.12441160,0.06583425,-0.00020683,310.77771947,26.73100274,-11.06068947,26.73100274,270.93748919,19.43153032,-11.06068947,19.43153032,310.39520282,4.40269392,6.59121093,-6.06204610,6.59121093,23.16497747,-1.67908799,-6.06204610,-1.67908799,22.11753088
0.50196724,0.04854862,0.29693235,-0.12591173,0.06626654,-0.00027519,310.97725304,27.04791066,-11.11865862,27.04791066,270.45904816,19.50077890,-11.11865862,19.50077890,310.45994357,4.21617875,6.56813642,-5.97168857,6.56813642,23.45035742,-2.09125953,-5.97168857,-2.09125953,22.05962524
0.50070065,0.04921355,0.29692923,-0.12739808,0.06673872,-0.00035189,311.17875432,27.36328042,-11.17592014,27.36328042,269.98501541,19.56831395,-11.17592014,19.56831395,310.52155031,4.02426632,6.53044366,-5.87324628,6.53044366,23.72979348,-2.50882721,-5.87324628,-2.50882721,22.00003148
0.49941928,0.04988340,0.29692531,-0.12886954,0.06725078,-0.00043599,311.38218873,27.67704894,-11.23251207,27.67704894,269.51573494,19.63422939,-11.23251207,19.63422939,310.58015472,3.82769229,6.47788553,-5.76655320,6.47788553,24.00314044,-2.93159970,-5.76655320,-2.93159970,21.93895993
0.49812326,0.05055856,0.29692051,-0.13032480,0.06780269,-0.00052647,311.58751899,27.98915423,-11.28847176,27.98915423,269.05154454,19.69861703,-11.28847176,19.69861703,310.63589055,3.62723206,6.41024018,-5.65144861,6.41024018,24.27027661,-3.35936997,-5.65144861,-3.35936997,21.87662907
0.49681278,0.05123945,0.29691478,-0.13176233,0.06839430,-0.00062224,311.79470522,28.29953557,-11.34383582,28.29953557,268.59277513,19.76156636,-11.34383582,19.76156636,310.68889298,3.42369859,6.32731165,-5.52777793,6.32731165,24.53110339,-3.79191524,-5.52777793,-3.79191524,21.81326461
