x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.29913328,0.54979226,0.30009588,-0.00085827,-0.00016541,0.00012769,124.80594162,9.01970438,57.96624609,9.01970438,104.78884911,62.47337182,57.96624609,62.47337182,134.98258844,0.05196030,0.00101558,0.00212184,0.00101558,0.07337789,-0.00869623,0.00212184,-0.00869623,0.06363664
0.29912489,0.54979069,0.30009716,-0.00082125,-0.00014886,0.00012695,124.93073571,9.02883177,58.02417730,9.02883177,104.89295147,62.53574414,58.02417730,62.53574414,135.11749155,0.05197754,0.00103058,0.00209464,0.00103058,0.07386667,-0.00877842,0.00209464,-0.00877842,0.06342279
0.29911686,0.54978928,0.30009842,-0.00078446,-0.00013209,0.00012614,125.05565264,9.03796982,58.08216579,9.03796982,104.99715225,62.59817901,58.08216579,62.59817901,135.25253259,0.05199474,0.00104591,0.00206739,0.00104591,0.07435494,-0.00885418,0.00206739,-0.00885418,0.06320456
0.29910920,0.54978805,0.30009968,-0.00074790,-0.00011513,0.00012527,125.18069249,9.04711851,58.14021163,9.04711851,105.10145177,62.66067653,58.14021163,62.66067653,135.38771164,0.05201189,0.00106160,0.00204008,0.00106160,0.07484256,-0.00892342,0.00204008,-0.00892342,0.06298204
0.29910190,0.54978698,0.30010093,-0.00071161,-0.00009799,0.00012435,125.30585536,9.05627782,58.19831488,9.05627782,105.20585036,62.72323682,58.19831488,62.72323682,135.52302880,0.05202899,0.00107764,0.00201273,0.00107764,0.07532937,-0.00898603,0.00201273,-0.00898603,0.06275535
0.29909496,0.54978609,0.30010217,-0.00067561,-0.00008072,0.00012336,125.43114133,9.06544773,58.25647561,9.06544773,105.31034835,62.78586000,58.25647561,62.78586000,135.65848417,0.05204604,0.00109404,0.00198534,0.00109404,0.07581522,-0.00904193,0.00198534,-0.00904193,0.06252462
0.29908839,0.54978537,0.30010340,-0.00063992,-0.00006333,0.00012232,125.55655050,9.07462822,58.31469388,9.07462822,105.41494606,62.84854617,58.31469388,62.84854617,135.79407784,0.05206305,0.00111079,0.00195792,0.00111079,0.07629999,-0.00909102,0.00195792,-0.00909102,0.06228996
0.29908216,0.54978482,0.30010461,-0.00060457,-0.00004586,0.00012122,125.68208296,9.08381926,58.37296976,9.08381926,105.51964381,62.91129546,58.37296976,62.91129546,135.92980989,0.05208000,0.00112789,0.00193048,0.00112789,0.07678354,-0.00913323,0.00193048,-0.00913323,0.06205153
0.29907629,0.54978445,0.30010582,-0.00056956,-0.00002834,0.00012006,125.80773879,9.09302083,58.43130332,9.09302083,105.62444193,62.97410798,58.43130332,62.97410798,136.06568043,0.05209690,0.00114536,0.00190302,0.00114536,0.07726573,-0.00916849,0.00190302,-0.00916849,0.06180947
0.29907077,0.54978425,0.30010701,-0.00053494,-0.00001078,0.00011884,125.93351808,9.10223291,58.48969463,9.10223291,105.72934076,63.03698384,58.48969463,63.03698384,136.20168954,0.05211376,0.00116319,0.00187554,0.00116319,0.07774645,-0.00919671,0.00187554,-0.00919671,0.06156396
0.29906559,0.54978423,0.30010820,-0.00050070,0.00000677,0.00011757,126.05942092,9.11145545,58.54814375,9.11145545,105.83434062,63.09992317,58.54814375,63.09992317,136.33783732,0.05213056,0.00118138,0.00184805,0.00118138,0.07822557,-0.00921784,0.00184805,-0.00921784,0.06131516
0.29906076,0.54978439,0.30010937,-0.00046687,0.00002430,0.00011624,126.18544741,9.12068845,58.60665075,9.12068845,105.93944183,63.16292609,58.60665075,63.16292609,136.47412383,0.05214730,0.00119993,0.00182057,0.00119993,0.07870298,-0.00923183,0.00182057,-0.00923183,0.06106325
0.29905625,0.54978472,0.30011052,-0.00043347,0.00004177,0.00011486,126.31159762,9.12993186,58.66521570,9.12993186,106.04464473,63.22599270,58.66521570,63.22599270,136.61054918,0.05216399,0.00121884,0.00179308,0.00121884,0.07917856,-0.00923861,0.00179308,-0.00923861,0.06080842
0.29905208,0.54978522,0.30011166,-0.00040052,0.00005916,0.00011343,126.43787166,9.13918566,58.72383868,9.13918566,106.14994965,63.28912313,58.72383868,63.28912313,136.74711345,0.05218063,0.00123812,0.00176560,0.00123812,0.07965221,-0.00923814,0.00176560,-0.00923814,0.06055087
0.29904824,0.54978590,0.30011279,-0.00036802,0.00007643,0.00011194,126.56426960,9.14844981,58.78251974,9.14844981,106.25535691,63.35231749,58.78251974,63.35231749,136.88381672,0.05219721,0.00125777,0.00173814,0.00125777,0.08012383,-0.00923037,0.00173814,-0.00923037,0.06029081
