x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.37918844,0.53829103,0.24520839,0.99998986,0.00161305,0.00336758,0.00251689,110.97455596,-64.48083187,46.54085707,-64.48083187,98.89504007,-47.87702090,46.54085707,-47.87702090,208.22755773,0.43515845,-0.52243862,3.03892507,-0.52243862,0.89812270,-4.67686552,3.03892507,-4.67686552,73.16285450
0.37889305,0.54002443,0.24521135,0.99998986,0.00160707,0.00338113,0.00250309,110.10481562,-64.25639174,46.84494609,-64.25639174,98.69146906,-48.11875530,46.84494609,-48.11875530,207.26967255,0.42280981,-0.48719204,2.99795881,-0.48719204,0.76633247,-4.35143071,2.99795881,-4.35143071,73.67788003
0.37859760,0.54175134,0.24521416,0.99998986,0.00160114,0.00339448,0.00248946,109.24992089,-64.02535442,47.14753540,-64.02535442,98.48611810,-48.36439160,47.14753540,-48.36439160,206.31254113,0.41063473,-0.45273167,2.95658714,-0.45273167,0.65486179,-4.01489212,2.95658714,-4.01489212,74.19615712
0.37830218,0.54347179,0.24521681,0.99998986,0.00159525,0.00340762,0.00247599,108.40985476,-63.78786739,47.44860176,-63.78786739,98.27881022,-48.61387835,47.44860176,-48.61387835,205.35628296,0.39862281,-0.41906885,2.91475674,-0.41906885,0.56375222,-3.66749446,2.91475674,-3.66749446,74.71738189
0.37800686,0.54518579,0.24521929,0.99998985,0.00158942,0.00342055,0.00246269,107.58459447,-63.54408196,47.74812280,-63.54408196,98.06936954,-48.86716143,47.74812280,-48.86716143,204.40101708,0.38676439,-0.38621598,2.87241377,-0.38621598,0.49301134,-3.30949998,2.87241377,-3.30949998,75.24123989
0.37771171,0.54689336,0.24522161,0.99998985,0.00158365,0.00343327,0.00244955,106.77411168,-63.29415316,48.04607700,-63.29415316,97.85762156,-49.12418406,48.04607700,-49.12418406,203.44686207,0.37505058,-0.35418646,2.82950393,-0.35418646,0.44261243,-2.94118832,2.82950393,-2.94118832,75.76740633
0.37741682,0.54859451,0.24522376,0.99998985,0.00157794,0.00344578,0.00243657,105.97837248,-63.03823955,48.34244373,-63.03823955,97.64339348,-49.38488690,48.34244373,-49.38488690,202.49393615,0.36347329,-0.32299477,2.78597247,-0.32299477,0.41249425,-2.56285642,2.78597247,-2.56285642,76.29554630
0.37712225,0.55028924,0.24522573,0.99998985,0.00157231,0.00345808,0.00242373,105.19733751,-62.77650313,48.63720321,-62.77650313,97.42651443,-49.64920810,48.63720321,-49.64920810,201.54235717,0.35202526,-0.29265639,2.74176426,-0.29265639,0.40256090,-2.17481826,2.74176426,-2.17481826,76.82531505
0.37682807,0.55197756,0.24522752,0.99998985,0.00156675,0.00347016,0.00241103,104.43096208,-62.50910916,48.93033652,-62.50910916,97.20681582,-49.91708334,48.93033652,-49.91708334,200.59224266,0.34070005,-0.26318780,2.69682381,-0.26318780,0.41268175,-1.77740465,2.69682381,-1.77740465,77.35635831
0.37653437,0.55365947,0.24522914,0.99998984,0.00156128,0.00348202,0.00239848,103.67919627,-62.23622600,49.22182557,-62.23622600,96.98413156,-50.18844590,49.22182557,-50.18844590,199.64370988,0.32949209,-0.23460650,2.65109534,-0.23460650,0.44269152,-1.37096294,2.65109534,-1.37096294,77.88831259
0.37624121,0.55533496,0.24523058,0.99998984,0.00155589,0.00349367,0.00238606,102.94198501,-61.95802500,49.51165309,-61.95802500,96.75829840,-50.46322676,49.51165309,-50.46322676,198.69687584,0.31839668,-0.20693093,2.60452280,-0.20693093,0.49239037,-0.95585666,2.60452280,-0.95585666,78.42080555
0.37594866,0.55700401,0.24523184,0.99998984,0.00155060,0.00350510,0.00237377,102.21926825,-61.67468028,49.79980265,-61.67468028,96.52915616,-50.74135463,49.79980265,-50.74135463,197.75185734,0.30741007,-0.18018048,2.55704993,-0.18018048,0.56154416,-0.53246512,2.55704993,-0.53246512,78.95345638
0.37565678,0.55866661,0.24523294,0.99998984,0.00154541,0.00351631,0.00236160,101.51098102,-61.38636863,50.08625861,-61.38636863,96.29654799,-51.02275606,50.08625861,-51.02275606,196.80877102,0.29652942,-0.15437545,2.50862035,-0.15437545,0.64988480,-0.10118304,2.50862035,-0.10118304,79.48587619
0.37536565,0.56032275,0.24523386,0.99998983,0.00154032,0.00352729,0.00234955,100.81705361,-61.09326930,50.37100613,-61.09326930,96.06032068,-51.30735551,50.37100613,-51.30735551,195.86773337,0.28575290,-0.12953702,2.45917753,-0.12953702,0.75711058,0.33757996,2.45917753,0.33757996,80.01766847
0.37507532,0.56197240,0.24523462,0.99998983,0.00153535,0.00353806,0.00233762,100.13741167,-60.79556386,50.65403114,-60.79556386,95.82032483,-51.59507541,50.65403114,-51.59507541,194.92886077,0.27507966,-0.10568720,2.40866492,-0.10568720,0.88288676,0.78339990,2.40866492,0.78339990,80.54842950
0.37478587,0.56361554,0.24523522,0.99998983,0.00153049,0.00354860,0.00232580,99.47197636,-60.49343603,50.93532034,-60.49343603,95.57641518,-51.88583630,50.93532034,-51.88583630,193.99226952,0.26450990,-0.08284878,2.35702599,-0.08284878,1.02684614,1.23583896,2.35702599,1.23583896,81.07774888
0.37449734,0.56525214,0.24523567,0.99998983,0.00152575,0.00355892,0.00231408,98.82066445,-60.18707151,51.21486118,-60.18707151,95.32845078,-52.17955687,51.21486118,-52.17955687,193.05807587,0.25404490,-0.06104530,2.30420424,-0.06104530,1.18858971,1.69444606,2.30420424,1.69444606,81.60520999
0.37420979,0.56688216,0.24523597,0.99998982,0.00152113,0.00356901,0.00230246,98.18338850,-59.87665782,51.49264182,-59.87665782,95.07629524,-52.47615407,51.49264182,-52.47615407,192.12639605,0.24368703,-0.04030100,2.25014335,-0.04030100,1.36768746,2.15875759,2.25014335,2.15875759,82.13039052
