x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.44474123,0.27098124,0.29972972,-0.04980461,0.12997072,-0.00327568,120.54653893,100.49928292,7.57849913,100.49928292,153.40638007,-17.90080422,7.57849913,-17.90080422,128.83632361,0.05975758,0.06055212,0.11046752,0.06055212,13.11901906,18.31741058,0.11046752,18.31741058,28.42389154
0.44424175,0.27227643,0.29969710,-0.05009104,0.12906639,-0.00324769,119.77055879,99.70194802,7.59286567,99.70194802,152.67389640,-17.89968906,7.59286567,-17.89968906,128.37903171,0.05883442,0.05942470,0.10872962,0.05942470,12.84513761,18.17145872,0.10872962,18.17145872,28.60425636
0.44373944,0.27356255,0.29966477,-0.05036855,0.12815532,-0.00321736,119.00314557,98.90672648,7.60890117,98.90672648,151.93678579,-17.89638303,7.60890117,-17.89638303,127.92779661,0.05797193,0.05817118,0.10675206,0.05817118,12.57509081,18.02532918,0.10675206,18.02532918,28.78657766
0.44323441,0.27483952,0.29963276,-0.05063714,0.12723896,-0.00318463,118.24436891,98.11381077,7.62660238,98.11381077,151.19525768,-17.89088791,7.62660238,-17.89088791,127.48262387,0.05716597,0.05678781,0.10452485,0.05678781,12.30892628,17.87907848,0.10452485,17.87907848,28.97080584
0.44272673,0.27610731,0.29960109,-0.05089683,0.12631874,-0.00314946,117.49429347,97.32338925,7.64596516,97.32338925,150.44952085,-17.88320716,7.64596516,-17.88320716,127.04351663,0.05641279,0.05527016,0.10203672,0.05527016,12.04668910,17.73276092,0.10203672,17.73276092,29.15688230
0.44221650,0.27736589,0.29956978,-0.05114765,0.12539608,-0.00311183,116.75297896,96.53564616,7.66698454,96.53564616,149.69978339,-17.87334595,7.66698454,-17.87334595,126.61047570,0.05570909,0.05361306,0.09927514,0.05361306,11.78842174,17.58642851,0.09927514,17.58642851,29.34473921
0.44170380,0.27861523,0.29953886,-0.05138964,0.12447240,-0.00307170,116.02048016,95.75076159,7.68965474,95.75076159,148.94625262,-17.86131107,7.68965474,-17.86131107,126.18349963,0.05505194,0.05181065,0.09622623,0.05181065,11.53416393,17.44013090,0.09622623,17.44013090,29.53429936
0.44118874,0.27985534,0.29950835,-0.05162283,0.12354908,-0.00302907,115.29684698,94.96891148,7.71396913,94.96891148,148.18913512,-17.84711088,7.71396913,-17.84711088,125.76258482,0.05443881,0.04985633,0.09287479,0.04985633,11.28395254,17.29391530,0.09287479,17.29391530,29.72547598
0.44067138,0.28108622,0.29947828,-0.05184729,0.12262749,-0.00298393,114.58212448,94.19026756,7.73992032,94.19026756,147.42863668,-17.83075528,7.73992032,-17.83075528,125.34772559,0.05386757,0.04774279,0.08920419,0.04774279,11.03782151,17.14782643,0.08920419,17.14782643,29.91817262
0.44015182,0.28230790,0.29944868,-0.05206307,0.12170898,-0.00293628,113.87635294,93.41499740,7.76750014,93.41499740,146.66496227,-17.81225562,7.76750014,-17.81225562,124.93891431,0.05333647,0.04546200,0.08519640,0.04546200,10.79580175,17.00190647,0.08519640,17.00190647,30.11228305
