x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.40813537,0.71864990,0.23285390,0.99994487,0.00494293,-0.00795162,-0.00475254,659.95811594,0.63074043,-69.49544847,0.63074043,598.03883300,-9.99568384,-69.49544847,-9.99568384,233.98566182,17.59560993,-5.30352575,25.06530181,-5.30352575,49.63283470,-50.10689832,25.06530181,-50.10689832,77.06740223
0.40619209,0.72086541,0.23294720,0.99994440,0.00494600,-0.00797844,-0.00480468,660.60328425,0.66941803,-69.54369199,0.66941803,598.38850679,-9.87239089,-69.54369199,-9.87239089,233.95591565,17.33280332,-5.15221544,24.94892909,-5.15221544,49.25303863,-49.93172638,24.94892909,-49.93172638,77.01525851
0.40426891,0.72305293,0.23303950,0.99994393,0.00494821,-0.00800399,-0.00485587,661.24964099,0.70728513,-69.59156815,0.70728513,598.74136451,-9.75392375,-69.59156815,-9.75392375,233.92275014,17.08027409,-4.99619133,24.83257808,-4.99619133,48.81535902,-49.69751598,24.83257808,-49.69751598,76.95432188
0.40236745,0.72521262,0.23313086,0.99994349,0.00494956,-0.00802826,-0.00490612,661.89717284,0.74431132,-69.63916378,0.74431132,599.09721438,-9.64042284,-69.63916378,-9.64042284,233.88698494,16.83818830,-4.83548792,24.71668256,-4.83548792,48.31982101,-49.40349384,24.71668256,-49.40349384,76.88170221
0.40048928,0.72734468,0.23322132,0.99994306,0.00495005,-0.00805124,-0.00495543,662.54586736,0.78046570,-69.68656391,0.78046570,599.45584850,-9.53201882,-69.68656391,-9.53201882,233.84946413,16.60667949,-4.67012858,24.60165297,-4.67012858,47.76665826,-49.04903891,24.60165297,-49.04903891,76.79459307
0.39863584,0.72944924,0.23331094,0.99994264,0.00494966,-0.00807293,-0.00500380,663.19571281,0.81571697,-69.73385159,0.81571697,599.81704266,-9.42883325,-69.73385159,-9.42883325,233.81105106,16.38585060,-4.50012545,24.48787585,-4.50012545,47.15632056,-48.63368909,24.48787585,-48.63368909,76.69029057
0.39680852,0.73152643,0.23339981,0.99994225,0.00494840,-0.00809332,-0.00505122,663.84669815,0.85003337,-69.78110771,0.85003337,600.18055610,-9.33097933,-69.78110771,-9.33097933,233.77262284,16.17577589,-4.32547943,24.37571340,-4.32547943,46.48948052,-48.15714735,24.37571340,-48.15714735,76.56621095
0.39500861,0.73357635,0.23348800,0.99994187,0.00494625,-0.00811241,-0.00509771,664.49881288,0.88338280,-69.82841079,0.88338280,600.54613132,-9.23856275,-69.82841079,-9.23856275,233.73506476,15.97650274,-4.14618042,24.26550320,-4.14618042,45.76703960,-47.61928738,24.26550320,-47.61928738,76.41990707
0.39323728,0.73559907,0.23357561,0.99994150,0.00494322,-0.00813020,-0.00514325,665.15204696,0.91573278,-69.87583680,0.91573278,600.91349384,-9.15168257,-69.87583680,-9.15168257,233.69926452,15.78805350,-3.96220750,24.15755796,-3.96220750,44.99013304,-47.02015857,24.15755796,-47.02015857,76.24908363
0.39149563,0.73759462,0.23366274,0.99994116,0.00493929,-0.00814668,-0.00518787,665.80639074,0.94705055,-69.92345902,0.94705055,601.28235208,-9.07043224,-69.92345902,-9.07043224,233.66610628,15.61042721,-3.77352937,24.05216550,-3.77352937,44.16013395,-46.35999045,24.05216550,-46.35999045,76.05161101
0.38978464,0.73956302,0.23374952,0.99994083,0.00493447,-0.00816185,-0.00523155,666.46183481,0.97730310,-69.97134786,0.97730310,601.65239719,-8.99490063,-69.97134786,-8.99490063,233.63646481,15.44360127,-3.58010482,23.94958871,-3.58010482,43.27865618,-45.63919636,23.94958871,-45.63919636,75.82553779
0.38810520,0.74150424,0.23383608,0.99994052,0.00492875,-0.00817572,-0.00527430,667.11836995,1.00645726,-70.01957074,1.00645726,602.02330297,-8.92517310,-70.01957074,-8.92517310,233.61119938,15.28753298,-3.38188341,23.85006573,-3.38188341,42.34755613,-44.85837648,23.85006573,-44.85837648,75.56910178
0.38645810,0.74341822,0.23392255,0.99994023,0.00492214,-0.00818827,-0.00531613,667.77598701,1.03447971,-70.06819194,1.03447971,602.39472585,-8.86133267,-70.06819194,-8.86133267,233.59114780,15.14216104,-3.17880619,23.75381015,-3.17880619,41.36893323,-44.01832007,23.75381015,-44.01832007,75.28073973
