x,y,z,dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.55000000,0.00000000,0.30000000,-0.00033592,0.00132770,-0.00018341,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000,1.08095498,0.29722417,5.61452330,0.29722417,0.14886743,1.75797641,5.61452330,1.75797641,51.04792190
0.54999664,0.00001328,0.29999817,-0.00065967,0.00262510,-0.00036118,299.64112489,0.51023514,-0.01878344,0.51023514,299.13242785,0.54215472,-0.01878344,0.54215472,299.96197341,0.95309737,0.24177311,5.23436853,0.24177311,0.12612596,1.53363973,5.23436853,1.53363973,51.29302278
0.54998681,0.00005250,0.29999278,-0.00128853,0.00517572,-0.00070844,299.29054819,1.02064338,-0.03807272,1.02064338,298.27437812,1.07446303,-0.03807272,1.07446303,299.93143796,0.83142425,0.19024680,4.84952096,0.19024680,0.10604030,1.30545746,4.84952096,1.30545746,51.54948461
0.54997087,0.00011679,0.29998400,-0.00187967,0.00763965,-0.00103938,298.94837975,1.53115129,-0.05787800,1.53115129,297.42588015,1.59684320,-0.05787800,1.59684320,299.90841881,0.71645424,0.14296652,4.46018146,0.14296652,0.08882273,1.07347967,4.46018146,1.07347967,51.81767483
0.54994921,0.00020529,0.29997199,-0.00243254,0.01002004,-0.00135445,298.61472557,2.04168147,-0.07820927,2.04168147,296.58695208,2.10922189,-0.07820927,2.10922189,299.89293353,0.60871669,0.10026270,4.06656641,0.10026270,0.07469309,0.83776396,4.06656641,0.83776396,52.09795870
0.54992222,0.00031719,0.29995691,-0.00294706,0.01231972,-0.00165411,298.28968760,2.55215252,-0.09907635,2.55215252,295.75760038,2.61153459,-0.09907635,2.61153459,299.88499185,0.50875034,0.06247437,3.66890788,0.06247437,0.06387864,0.59837562,3.66890788,0.59837562,52.39069778
0.54989027,0.00045169,0.29993891,-0.00342363,0.01454121,-0.00193876,297.97336347,3.06247897,-0.12048882,3.06247897,294.93781948,3.10372599,-0.12048882,3.10372599,299.88459542,0.41710175,0.02994860,3.26745367,0.02994860,0.05661393,0.35538786,3.26745367,0.35538786,52.69624835
0.54985375,0.00060802,0.29991813,-0.00386315,0.01668668,-0.00220880,297.66584632,3.57257127,-0.14245601,3.57257127,294.12759134,3.58575043,-0.14245601,3.58575043,299.89173751,0.33432371,0.00303983,2.86246743,0.00303983,0.05314059,0.10888203,2.86246743,0.10888203,53.01495978
0.54981301,0.00078542,0.29989473,-0.00426705,0.01875798,-0.00246459,297.36722451,4.08233573,-0.16498696,4.08233573,293.32688512,4.05757228,-0.16498696,4.05757228,299.90640287,0.26097337,-0.01789089,2.45422866,-0.01789089,0.05370709,-0.14105227,2.45422866,-0.14105227,53.34717271
0.54976841,0.00098318,0.29986884,-0.00463732,0.02075657,-0.00270649,297.07758149,4.59167459,-0.18809039,4.59167459,292.53565680,4.51916631,-0.18809039,4.51916631,299.92856748,0.19761030,-0.03247673,2.04303261,-0.03247673,0.05856852,-0.39431697,2.04303261,-0.39431697,53.69321715
0.54972026,0.00120055,0.29984060,-0.00497647,0.02268355,-0.00293481,296.79699552,5.10048595,-0.21177465,5.10048595,291.75384894,4.97051807,-0.21177465,4.97051807,299.95819841,0.14479438,-0.04034597,1.62919019,-0.04034597,0.06798623,-0.65080546,1.62919019,-0.65080546,54.05341053
0.54966888,0.00143685,0.29981014,-0.00528757,0.02453966,-0.00314987,296.52553954,5.60866381,-0.23604766,5.60866381,290.98139036,5.41162418,-0.23604766,5.41162418,299.99525371,0.10308350,-0.04112298,1.21302780,-0.04112298,0.08222756,-0.91040242,1.21302780,-0.91040242,54.42805556
0.54961451,0.00169135,0.29977760,-0.00557421,0.02632526,-0.00335197,296.26328099,6.11609816,-0.26091693,6.11609816,290.21819595,5.84249270,-0.26091693,5.84249270,300.03968223,0.07303115,-0.03442935,0.79488704,-0.03442935,0.10156539,-1.17298378,0.79488704,-1.17298378,54.81743812
0.54955739,0.00196335,0.29974311,-0.00584050,0.02804038,-0.00354138,296.01028159,6.62267497,-0.28638947,6.62267497,289.46416650,6.26314336,-0.28638947,6.26314336,300.09142360,0.05518384,-0.01988495,0.37512442,-0.01988495,0.12627782,-1.43841662,0.37512442,-1.43841662,55.22182493
0.54949770,0.00225216,0.29970678,-0.00609105,0.02968473,-0.00371839,295.76659725,7.12827626,-0.31247176,7.12827626,288.71918857,6.67360785,-0.31247176,6.67360785,300.15040818,0.05007842,0.00289077,-0.04588906,0.00289077,0.15664762,-1.70655915,-0.04588906,-1.70655915,55.64146126
0.54943557,0.00255705,0.29966874,-0.00633093,0.03125770,-0.00388327,295.53227793,7.63278026,-0.33916972,7.63278026,287.98313437,7.07393000,-0.33916972,7.07393000,300.21655702,0.05823924,0.03427750,-0.46776835,0.03427750,0.19296184,-1.97726069,-0.46776835,-1.97726069,56.07656849
0.54937108,0.00287731,0.29962911,-0.00656561,0.03275845,-0.00403629,295.30736748,8.13606142,-0.36648866,8.13606142,287.25586183,7.46416601,-0.36648866,7.46416601,300.28978194,0.08017519,0.07465269,-0.89011491,0.07465269,0.23551124,-2.25036169,-0.89011491,-2.25036169,56.52734163
0.54930426,0.00321222,0.29958801,-0.00680092,0.03418590,-0.00417773,295.09190359,8.63799060,-0.39443324,8.63799060,286.53721453,7.84438456,-0.39443324,7.84438456,300.36998556,0.11637663,0.12439011,-1.31251731,0.12439011,0.28458976,-2.52569378,-1.31251731,-2.52569378,56.99394684
0.54923506,0.00356103,0.29954556,-0.00704299,0.03553884,-0.00430786,294.88591768,9.13843518,-0.42300742,9.13843518,285.82702189,8.21466691,-0.42300742,8.21466691,300.45706142,0.16731225,0.18385831,-1.73455190,0.18385831,0.34049396,-2.80307984,-1.73455190,-2.80307984,57.47651880
0.54916340,0.00392299,0.29950185,-0.00729818,0.03681594,-0.00442697,294.68943484,9.63725924,-0.45221444,9.63725924,285.12509927,8.57510699,-0.45221444,8.57510699,300.55089415,0.23342583,0.25341908,-2.15578362,0.25341908,0.40352239,-3.08233409,-2.15578362,-3.08233409,57.97515819
0.54908910,0.00429735,0.29945702,-0.00757299,0.03801585,-0.00453538,294.50247379,10.13432374,-0.48205678,10.13432374,284.43124825,8.92581138,-0.48205678,8.92581138,300.65135968,0.31513292,0.33342580,-2.57576676,0.33342580,0.47397500,-3.36326229,-2.57576676,-3.36326229,58.48992905
0.54901194,0.00468331,0.29941115,-0.00787399,0.03913725,-0.00463340,294.32504687,10.62948669,-0.51253608,10.62948669,283.74525688,9.26689929,-0.51253608,9.26689929,300.75832542,0.41281751,0.42422177,-2.99404592,0.42422177,0.55215245,-3.64566184,-2.99404592,-3.64566184,59.02085619
0.54893162,0.00508009,0.29936435,-0.00820771,0.04017893,-0.00472138,294.15716001,11.12260342,-0.54365317,11.12260342,283.06690005,9.59850248,-0.54365317,9.59850248,300.87165064,0.52682865,0.52613850,-3.41015696,0.52613850,0.63835550,-3.92932200,-3.41015696,-3.92932200,59.56792263
0.54884779,0.00548689,0.29931672,-0.00858058,0.04113989,-0.00479968,293.99881277,11.61352676,-0.57540799,11.61352676,282.39593998,9.92076511,-0.57540799,9.92076511,300.99118671,0.65747707,0.63949393,-3.82362798,0.63949393,0.73288431,-4.21402415,-3.82362798,-4.21402415,60.13106705
0.54876001,0.00590289,0.29926835,-0.00899881,0.04201935,-0.00486869,293.84999837,12.10210734,-0.60779954,12.10210734,281.73212666,10.23384357,-0.60779954,10.23384357,301.11677755,0.80503181,0.76459073,-4.23398050,0.76459073,0.83603773,-4.49954205,-4.23398050,-4.49954205,60.71018132
0.54866781,0.00632728,0.29921935,-0.00946831,0.04281689,-0.00492882,293.71070376,12.58819385,-0.64082593,12.58819385,281.07519849,10.53790619,-0.64082593,10.53790619,301.24826004,0.96971690,0.90171444,-4.64073054,0.90171444,0.94811269,-4.78564211,-4.64073054,-4.78564211,61.30510808
0.54857064,0.00675923,0.29916978,-0.00999462,0.04353248,-0.00498050,293.58090968,13.07163334,-0.67448425,13.07163334,280.42488289,10.83313300,-0.67448425,10.83313300,301.38546444,1.15170810,1.05113173,-5.04338983,1.05113173,1.06940343,-5.07208374,-5.04338983,-5.07208374,61.91563843
0.54846792,0.00719792,0.29911974,-0.01058278,0.04416657,-0.00502420,293.46059076,13.55227151,-0.70877062,13.55227151,279.78089707,11.11971535,-0.70877062,11.11971535,301.52821498,1.35112973,1.21308860,-5.44146709,1.21308860,1.20020090,-5.35861971,-5.44146709,-5.35861971,62.54150973
0.54835899,0.00764256,0.29906929,-0.01123731,0.04472010,-0.00506039,293.34971570,14.02995305,-0.74368015,14.02995305,279.14294879,11.39785548,-0.74368015,11.39785548,301.67633036,1.56805165,1.38780863,-5.83446925,1.38780863,1.34079205,-5.64499651,-5.83446925,-5.64499651,63.18240354
0.54824317,0.00809233,0.29901853,-0.01196211,0.04519459,-0.00508956,293.24824730,14.50452198,-0.77920690,14.50452198,278.51073725,11.66776610,-0.77920690,11.66776610,301.82962435,1.80248632,1.57549125,-6.22190285,1.57549125,1.49145921,-5.93095479,-6.22190285,-5.93095479,63.83794369
0.54811975,0.00854645,0.29896750,-0.01276042,0.04559213,-0.00511223,293.15614271,14.97582199,-0.81534388,14.97582199,277.88395405,11.92966983,-0.81534388,11.92966983,301.98790646,2.05438608,1.77631001,-6.60327533,1.77631001,1.65247945,-6.21622977,-6.60327533,-6.21622977,64.50769454
0.54798796,0.00900417,0.29891628,-0.01363480,0.04591544,-0.00512890,293.07335359,15.44369685,-0.85208305,15.44369685,277.26228412,12.18379865,-0.85208305,12.18379865,302.15098258,2.32364063,1.99041097,-6.97809641,1.99041097,1.82412400,-6.50055174,-6.97809641,-6.50055174,65.19115944
0.54784705,0.00946476,0.29886493,-0.01458707,0.04616786,-0.00514010,292.99982623,15.90799070,-0.88941531,15.90799070,276.64540688,12.43039326,-0.88941531,12.43039326,302.31865567,2.61007470,2.21791113,-7.34587949,2.21791113,2.00665771,-6.78364648,-7.34587949,-6.78364648,65.88777937
0.54769622,0.00992753,0.29881348,-0.01561832,0.04635332,-0.00514634,292.93550185,16.36854855,-0.92733048,16.36854855,276.03299729,12.66970244,-0.92733048,12.66970244,302.49072656,2.91344601,2.45889686,-7.70614300,2.45889686,2.20033849,-7.06523584,-7.70614300,-7.06523584,66.59693186
0.54753468,0.01039182,0.29876200,-0.01672892,0.04647637,-0.00514813,292.88031675,16.82521656,-0.96581732,16.82521656,275.42472707,12.90198229,-0.96581732,12.90198229,302.66699463,3.23344350,2.71342254,-8.05841184,2.71342254,2.40541688,-7.34503819,-8.05841184,-7.34503819,67.31793006
0.54736164,0.01085705,0.29871052,-0.01791853,0.04654210,-0.00514595,292.83420257,17.27784254,-1.00486354,17.27784254,274.82026589,13.12749547,-1.00486354,13.12749547,302.84725864,3.56968580,2.98150921,-8.40221871,2.98150921,2.62213564,-7.62276897,-8.40221871,-7.62276897,68.05002223
0.54717631,0.01132267,0.29865908,-0.01918615,0.04655611,-0.00514027,292.79708653,17.72627628,-1.04445580,17.72627628,274.21928268,13.34651042,-1.04445580,13.34651042,303.03131753,3.92172015,3.26314332,-8.73710551,3.26314332,2.85072934,-7.89814126,-8.73710551,-7.89814126,68.79239132
0.54697792,0.01178818,0.29860771,-0.02053017,0.04652448,-0.00513153,292.76889165,18.17037001,-1.08457974,18.17037001,273.62144693,13.55930048,-1.08457974,13.55930048,303.21897124,4.28902152,3.55827564,-9.06262463,3.55827564,3.09142410,-8.17086631,-9.06262463,-8.17086631,69.54415500
0.54676571,0.01225316,0.29855645,-0.02194842,0.04645366,-0.00512013,292.74953705,18.60997879,-1.12521998,18.60997879,273.02643003,13.76614304,-1.12521998,13.76614304,303.41002152,4.67099218,3.86682022,-9.37834030,3.86682022,3.34443735,-8.44065409,-9.37834030,-8.44065409,70.30436586
0.54653895,0.01271725,0.29850531,-0.02343828,0.04635042,-0.00510644,292.73893817,19.04496090,-1.16636019,19.04496090,272.43390662,13.96731860,-1.16636019,13.96731860,303.60427279,5.06696165,4.18865360,-9.68382982,4.18865360,3.60997761,-8.70721388,-9.68382982,-8.70721388,71.07201205
0.54629694,0.01318017,0.29845432,-0.02499671,0.04622178,-0.00509078,292.73700703,19.47517827,-1.20798306,19.47517827,271.84355603,14.16310984,-1.20798306,14.16310984,303.80153295,5.47618697,4.52361401,-9.97868482,4.52361401,3.88824449,-8.97025483,-9.97868482,-8.97025483,71.84601808
0.54603902,0.01364169,0.29840349,-0.02662041,0.04607490,-0.00507342,292.74365255,19.90049688,-1.25007039,19.90049688,271.25506364,14.35380067,-1.25007039,14.35380067,304.00161425,5.89785348,4.87150078,-10.26251239,4.87150078,4.17942856,-9.22948649,-10.26251239,-9.22948649,72.62524613
0.54576454,0.01410166,0.29835285,-0.02830587,0.04591699,-0.00505460,292.75878074,20.32078710,-1.29260311,20.32078710,270.66812229,14.53967528,-1.29260311,14.53967528,304.20433407,6.33107592,5.23207393,-10.53493622,5.23207393,4.48371147,-9.48461940,-10.53493622,-9.48461940,73.40849751
0.54547290,0.01456002,0.29830240,-0.03004948,0.04575526,-0.00503449,292.78229501,20.73592418,-1.33556134,20.73592418,270.08243371,14.72101708,-1.33556134,14.72101708,304.40951574,6.77490000,5.60505382,-10.79559765,5.60505382,4.80126605,-9.73536563,-10.79559765,-9.73536563,74.19451455
0.54516355,0.01501677,0.29825216,-0.03184763,0.04559679,-0.00501325,292.81409640,21.14578849,-1.37892438,21.14578849,269.49770989,14.89810779,-1.37892438,14.89810779,304.61698935,7.22830435,5.99012102,-11.04415663,5.99012102,5.13225651,-9.98143932,-11.04415663,-9.98143932,74.98198277
0.54483595,0.01547196,0.29820214,-0.03369683,0.04544847,-0.00499095,292.85408384,21.55026599,-1.42267085,21.55026599,268.91367448,15.07122641,-1.42267085,15.07122641,304.82659250,7.69020293,6.38691629,-11.28029264,6.38691629,5.47683874,-10.22255721,-11.28029264,-10.22255721,75.76953340
0.54448961,0.01592574,0.29815234,-0.03559376,0.04531691,-0.00496765,292.90215440,21.94924851,-1.46677869,21.94924851,268.33006411,15.24064821,-1.46677869,15.24064821,305.03817102,8.15944784,6.79504070,-11.50370555,6.79504070,5.83516064,-10.45843913,-11.50370555,-10.45843913,76.55574618
0.54412407,0.01637830,0.29810279,-0.03753538,0.04520836,-0.00494337,292.95820351,22.34263411,-1.51122523,22.34263411,267.74662972,15.40664382,-1.51122523,15.40664382,305.25157969,8.63483254,7.21405597,-11.71411636,7.21405597,6.20736255,-10.68880853,-11.71411636,-10.68880853,77.33915252
0.54373890,0.01682990,0.29805348,-0.03951900,0.04512867,-0.00491810,293.02212518,22.73032736,-1.55598724,22.73032736,267.16313783,15.56947822,-1.55598724,15.56947822,305.46668290,9.11509544,7.64348483,-11.91126786,7.64348483,6.59357777,-10.91339294,-11.91126786,-10.91339294,78.11823883
0.54333369,0.01728087,0.29800442,-0.04154232,0.04508320,-0.00489181,293.09381224,23.11223968,-1.60104103,23.11223968,266.57937181,15.72940980,-1.60104103,15.72940980,305.68335526,9.59892390,8.08281160,-12.09492529,8.08281160,6.99393309,-11.13192442,-12.09492529,-11.13192442,78.89145032
0.54290806,0.01773157,0.29795564,-0.04360351,0.04507679,-0.00486443,293.17315649,23.48828957,-1.64636248,23.48828957,265.99513295,15.88668949,-1.64636248,15.88668949,305.90148216,10.08495863,8.53148294,-12.26487681,8.53148294,7.40854944,-11.34414000,-12.26487681,-11.34414000,79.65719486
0.54246162,0.01818241,0.29790713,-0.04570123,0.04511369,-0.00483591,293.26004891,23.85840286,-1.69192713,23.85840286,265.41024168,16.04155987,-1.69192713,16.04155987,306.12096031,10.57179836,8.98890858,-12.42093394,8.98890858,7.83754257,-11.54978209,-12.42093394,-11.54978209,80.41384726
0.54199403,0.01863384,0.29785892,-0.04783460,0.04519758,-0.00480620,293.35437983,24.22251297,-1.73771022,24.22251297,264.82453852,16.19425429,-1.73771022,16.19425429,306.34169816,11.05800491,9.45446234,-12.56293197,9.45446234,8.28102380,-11.74859887,-12.56293197,-11.74859887,81.15975366
0.54150493,0.01908636,0.29781101,-0.05000329,0.04533150,-0.00477523,293.45603909,24.58056108,-1.78368679,24.58056108,264.23788507,16.34499613,-1.78368679,16.34499613,306.56361636,11.54210851,9.92748314,-12.69073020,9.92748314,8.73910076,-11.94034463,-12.69073020,-11.94034463,81.89323617
0.54099396,0.01954047,0.29776342,-0.05220741,0.04551786,-0.00474297,293.56491614,24.93249634,-1.82983172,24.93249634,263.65016491,16.49399804,-1.82983172,16.49399804,306.78664803,12.02261345,10.40727614,-12.80421216,10.40727614,9.21187825,-12.12478013,-12.80421216,-12.12478013,82.61259775
0.54046078,0.01999672,0.29771615,-0.05444756,0.04575845,-0.00470940,293.68090017,25.27827598,-1.87611982,25.27827598,263.06128435,16.64146121,-1.87611982,16.64146121,307.01073908,12.49800394,10.89311404,-12.90328576,10.89311404,9.69945909,-12.30167289,-12.90328576,-12.30167289,83.31612714
0.53990501,0.02045564,0.29766923,-0.05672472,0.04605440,-0.00467452,293.80388023,25.61786550,-1.92252588,25.61786550,262.47117315,16.78757478,-1.92252588,16.78757478,307.23584838,12.96675016,11.38423833,-12.98788336,11.38423833,10.20194501,-12.47079750,-12.98788336,-12.47079750,84.00210404
0.53932629,0.02091780,0.29762266,-0.05904021,0.04640627,-0.00463838,293.93374531,25.95123873,-1.96902474,25.95123873,261.87978510,16.93251520,-1.96902474,16.93251520,307.46194794,13.42731459,11.87986075,-13.05796177,11.87986075,10.71943749,-12.63193580,-13.05796177,-12.63193580,84.66880431
0.53872421,0.02138377,0.29757646,-0.06139563,0.04681400,-0.00460103,294.07038438,26.27837791,-2.01559134,26.27837791,261.28709854,17.07644576,-2.01559134,17.07644576,307.68902290,13.87815841,12.37916474,-13.11350219,12.37916474,11.25203873,-12.78487721,-13.11350219,-12.78487721,85.31450539
0.53809837,0.02185408,0.29753064,-0.06379277,0.04727699,-0.00456257,294.21368645,26.59927375,-2.06220081,26.59927375,260.69311676,17.21951613,-2.06220081,17.21951613,307.91707158,14.31774805,12.88130690,-13.15451012,12.88130690,11.79985251,-12.92941885,-13.15451012,-12.92941885,85.93749162
0.53744835,0.02232931,0.29748521,-0.06623349,0.04779413,-0.00452316,294.36354060,26.91392548,-2.10882848,26.91392548,260.09786826,17.36186195,-2.10882848,17.36186195,308.14610536,14.74456185,13.38541864,-13.18101518,13.38541864,12.36298511,-13.06536574,-13.18101518,-13.06536574,86.53605975
0.53677370,0.02280997,0.29744018,-0.06871968,0.04836382,-0.00448296,294.51983600,27.22234081,-2.15544998,27.22234081,259.50140693,17.50360453,-2.15544998,17.50360453,308.37614852,15.15709670,13.89060769,-13.19307094,13.89060769,12.94154615,-13.19253100,-13.19307094,-13.19253100,87.10852438
0.53607396,0.02329658,0.29739555,-0.07125310,0.04898406,-0.00444218,294.68246191,27.52453594,-2.20204124,27.52453594,258.90381217,17.64485064,-2.20204124,17.64485064,308.60723803,15.55387482,14.39595975,-13.19075462,14.39595975,13.53564946,-13.31073590,-13.19075462,-13.31073590,87.65322342
0.53534864,0.02378965,0.29735133,-0.07383531,0.04965246,-0.00440104,294.85130762,27.82053549,-2.24857859,27.82053549,258.30518877,17.78569226,-2.24857859,17.78569226,308.83942321,15.93345039,14.90054010,-13.17416686,14.90054010,14.14541387,-13.41981003,-13.17416686,-13.41981003,88.16852354
0.53459725,0.02428963,0.29730753,-0.07646756,0.05036634,-0.00435981,295.02626249,28.11037243,-2.29503875,28.11037243,257.70566683,17.92620658,-2.29503875,17.92620658,309.07276534,16.29441622,15.40339529,-13.14343139,15.40339529,14.77096399,-13.51959135,-13.14343139,-13.51959135,88.65282548
0.53381929,0.02479698,0.29726414,-0.07915070,0.05112275,-0.00431876,295.20721585,28.39408800,-2.34139889,28.39408800,257.10540145,18.06645590,-2.34139889,18.06645590,309.30733723,16.63541033,15.90355471,-13.09869469,15.90355471,15.41243089,-13.60992629,-13.09869469,-13.60992629,89.10456942
0.53301424,0.02531209,0.29722115,-0.08188507,0.05191857,-0.00427816,295.39405694,28.67173159,-2.38763665,28.67173159,256.50457235,18.20648773,-2.38763665,18.20648773,309.54322271,16.95512234,16.40003228,-13.04012564,16.40003228,16.06995276,-13.69066977,-13.04012564,-13.69066977,89.52224014
0.53218159,0.02583535,0.29717857,-0.08467046,0.05275051,-0.00423831,295.58667488,28.94336058,-2.43373017,28.94336058,255.90338344,18.34633491,-2.43373017,18.34633491,309.78051595,17.25229981,16.89182805,-12.96791513,16.89182805,16.74367544,-13.76168525,-12.96791513,-13.76168525,89.90437207
0.53132083,0.02636710,0.29713639,-0.08750601,0.05361525,-0.00419947,295.78495854,29.20904019,-2.47965812,29.20904019,255.30206219,18.48601579,-2.47965812,18.48601579,310.01932090,17.52575437,17.37792983,-12.88227571,17.37792983,17.43375295,-13.82284475,-12.88227571,-13.82284475,90.24955427
0.53043147,0.02690765,0.29709458,-0.09039014,0.05450941,-0.00416192,295.98879650,29.46884330,-2.52539971,29.46884330,254.70085892,18.62553451,-2.52539971,18.62553451,310.25975049,17.77436756,17.85731479,-12.78344112,17.85731479,18.14034785,-13.87402887,-12.78344112,-13.87402887,90.55643519
0.52951303,0.02745729,0.29705315,-0.09332054,0.05542967,-0.00412588,296.19807691,29.72285028,-2.57093466,29.72285028,254.10004606,18.76488136,-2.57093466,18.76488136,310.50192588,17.99709658,18.32895104,-12.67166598,18.32895104,18.86363154,-13.91512672,-12.67166598,-13.91512672,90.82372727
0.52856506,0.02801625,0.29701207,-0.09629412,0.05637278,-0.00409156,296.41268741,29.97114870,-2.61624328,29.97114870,253.49991721,18.90403315,-2.61624328,18.90403315,310.74597558,18.19297965,18.79179922,-12.54722530,18.79179922,19.60378445,-13.94603599,-12.54722530,-13.94603599,91.05021135
0.52758715,0.02858474,0.29697132,-0.09930701,0.05733560,-0.00405914,296.63251503,30.21383316,-2.66130641,30.21383316,252.90078620,19.04295373,-2.66130641,19.04295373,310.99203460,18.36114114,19.24481400,-12.41041409,19.24481400,20.36099613,-13.96666287,-12.41041409,-13.96666287,91.23474091
0.52657892,0.02916296,0.29693088,-0.10235455,0.05831517,-0.00402872,296.85744605,30.45100501,-2.70610543,30.45100501,252.30298596,19.18159449,-2.70610543,19.18159449,311.24024342,18.50079636,19.68694568,-12.26154698,19.68694568,21.13546516,-13.97692203,-12.26154698,-13.97692203,91.37624601
0.52554005,0.02975104,0.29689074,-0.10543131,0.05930871,-0.00400037,297.08736592,30.68277209,-2.75062225,30.68277209,251.70686743,19.31989497,-2.75062225,19.31989497,311.49074709,18.61125606,20.11714170,-12.10095774,20.11714170,21.92739904,-13.97673660,-12.10095774,-13.97673660,91.47373708
0.52447029,0.03034913,0.29685088,-0.10853112,0.06031364,-0.00397411,297.32215912,30.90924845,-2.79483932,30.90924845,251.11279826,19.45778355,-2.79483932,19.45778355,311.74369409,18.69193048,20.53434813,-11.92899892,20.53434813,22.73701387,-13.96603806,-11.92899892,-13.96603806,91.52630844
0.52336943,0.03095732,0.29681126,-0.11164714,0.06132764,-0.00394987,297.56170907,31.13055404,-2.83873958,31.13055404,250.52116155,19.59517808,-2.83873958,19.59517808,311.99923532,18.74233311,20.93751125,-11.74604142,20.93751125,23.56453389,-13.94476630,-11.74604142,-13.94476630,91.53314152
0.52223735,0.03157568,0.29677188,-0.11477188,0.06234858,-0.00392754,297.80589801,31.34681440,-2.88230642,31.34681440,249.93235444,19.73198670,-2.88230642,19.73198670,312.25752295,18.76208399,21.32557900,-11.55247403,21.32557900,24.41019093,-13.91286946,-11.55247403,-13.91286946,91.49350791
0.52107399,0.03220429,0.29673271,-0.11789731,0.06337461,-0.00390693,298.05460690,31.55816038,-2.92552372,31.55816038,249.34678667,19.86810866,-2.92552372,19.86810866,312.51870929,18.75091261,21.69750262,-11.34870304,21.69750262,25.27422368,-13.87030394,-11.34870304,-13.87030394,91.40677204
0.51987940,0.03284318,0.29669374,-0.12101492,0.06440410,-0.00388778,298.30771534,31.76472775,-2.96837577,31.76472775,248.76487911,20.00343508,-2.96837577,20.00343508,312.78294562,18.70866040,22.05223810,-11.13515182,22.05223810,26.15687685,-13.81703432,-11.13515182,-13.81703432,91.27239363
0.51865370,0.03349237,0.29665496,-0.12411581,0.06543563,-0.00386978,298.56510144,31.96665690,-3.01084724,31.96665690,248.18706219,20.13784994,-3.01084724,20.13784994,313.05038101,18.63528271,22.38874783,-10.91226034,22.38874783,27.05840010,-13.75303332,-10.91226034,-13.75303332,91.08992987
0.51739709,0.03415189,0.29661634,-0.12719081,0.06646800,-0.00385255,298.82664178,32.16409247,-3.05292316,32.16409247,247.61377433,20.27123091,-3.05292316,20.27123091,313.32116110,18.53085036,22.70600222,-10.68048472,22.70600222,27.97904692,-13.67828171,-10.68048472,-13.67828171,90.85903724
0.51610988,0.03482173,0.29657790,-0.13023053,0.06750019,-0.00383566,299.09221133,32.35718299,-3.09458889,32.35718299,247.04546028,20.40345034,-3.09458889,20.40345034,313.59542694,18.39555073,23.00298133,-10.44029679,23.00298133,28.91907332,-13.59276827,-10.44029679,-13.59276827,90.57947312
0.51479248,0.03550189,0.29653963,-0.13322553,0.06853135,-0.00381860,299.36168337,32.54608051,-3.13583007,32.54608051,246.48256953,20.53437624,-3.13583007,20.53437624,313.87331375,18.22968833,23.27867660,-10.19218357,23.27867660,29.87873630,-13.49648975,-10.19218357,-13.49648975,90.25109699
0.51344537,0.03619236,0.29650153,-0.13616637,0.06956074,-0.00380086,299.63492948,32.73094023,-3.17663257,32.73094023,245.92555455,20.66387324,-3.17663257,20.66387324,314.15494968,18.03368485,23.53209264,-9.93664678,23.53209264,30.85829229,-13.38945074,-9.93664678,-13.38945074,89.87387142
0.51206915,0.03689311,0.29646361,-0.13904373,0.07058775,-0.00378186,299.91181949,32.91192012,-3.21698249,32.91192012,245.37486918,20.79180361,-3.21698249,20.79180361,314.44045470,17.80807878,23.76224906,-9.67420224,23.76224906,31.85799535,-13.27166370,-9.67420224,-13.27166370,89.44786266
0.51066450,0.03760411,0.29642589,-0.14184852,0.07161182,-0.00376100,300.19222147,33.08918050,-3.25686608,33.08918050,244.83096689,20.91802827,-3.25686608,20.91802827,314.72993934,17.55352438,23.96818239,-9.40537938,23.96818239,32.87809524,-13.14314880,-9.40537938,-13.14314880,88.97324099
0.50923218,0.03832534,0.29638839,-0.14457198,0.07263246,-0.00373765,300.47600172,33.26288367,-3.29626972,33.26288367,244.29429906,21.04240783,-3.29626972,21.04240783,315.02350358,17.27079031,24.14894811,-9.13072054,24.14894811,33.91883540,-13.00393393,-9.13072054,-13.00393393,88.45028066
0.50777306,0.03905676,0.29635114,-0.14720571,0.07364919,-0.00371118,300.76302484,33.43319351,-3.33517990,33.43319351,243.76531335,21.16480360,-3.33517990,21.16480360,315.32123568,16.96075755,24.30362274,-8.85078035,24.30362274,34.98045068,-12.85405459,-8.85078035,-12.85405459,87.87935961
0.50628806,0.03979833,0.29631417,-0.14974185,0.07466154,-0.00368097,301.05315369,33.60027506,-3.37358316,33.60027506,243.24445196,21.28507859,-3.37358316,21.28507859,315.62321110,16.62441688,24.43130600,-8.56612504,24.43130600,36.06316508,-12.69355379,-8.56612504,-12.69355379,87.26095876
0.50477822,0.04054999,0.29627752,-0.15217304,0.07566898,-0.00364637,301.34624953,33.76429409,-3.41146606,33.76429409,242.73215000,21.40309857,-3.41146606,21.40309857,315.92949142,16.26286586,24.53112318,-8.27733166,24.53112318,37.16718921,-12.52248205,-8.27733166,-12.52248205,86.59566106
